"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Malawi","MWI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","35979280.4143917","35979280.4143917","39199216.0156797","41719165.6166877","37939241.2151757","44659106.8178636","55998880.0223995","64899199.1162662","58442337.6935077","62402496.099844","70442817.7127085","85690215.4290528","94560878.243513","122787745.636519","153708987.161198","178629312.34082","204052573.932092","241887252.187396","220101931.966339","245440078.344963","307474448.959488","317658885.289847","265466603.505448","253830439.223698","342719683.033819","273689721.365831","271183708.559454","301127359.985512","321828758.833405","298641058.162711","447286489.061527","512800021.403346","417599977.798129","334000000","350201455.97729","424386751.899082","520663213.247542","568774017.586748","573669301.348129","497653765.982204","446401353.289511","480470201.79425","554447969.766559","647237088.539395","655182957.623617","662493075.447225","705004282.663118","1033381694.9884","1205568892.42806","1239999506.2582","1585900946.72818","1663004622.54537","1579668895.972","1968020399.15227","2038207955.92708","1858207010.407","1791105911.51872","1838219294.85226","2136259144.58255","2377292851.56499","",
"Malaysia","MYS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","1016921468.70508","921860708.218999","921534038.938978","1147589180.71345","1178949431.59545","1327257284.72494","1336404024.56553","1306350450.80361","1439631517.05214","1730367176.27074","1760420750.03267","1717393441.0117","1816215065.9668","3178897392.8703","4587678118.89826","4235509660.22652","5726314132.82971","6588388250.11173","8024611398.96373","11882653993.7854","14091598144.1499","13087105594.3752","13636207930.119","15636927583.6816","18420805598.225","17131292790.9787","15613620515.9991","20240514367.3599","23425996639.6823","27728883638.5115","32783097341.8611","38245926680.2444","44957788510.6216","52793597762.3247","66398033836.3054","83462121212.1212","92359488035.6149","93294414081.9079","83529351814.1052","96016052631.5789","112369210526.316","102435789473.684","109221052631.579","117854210526.316","143927631578.947","162048533178.421","182515947876.343","205486385850.593","229658852449.188","184897432259.895","221686690881.997","254020261437.908","249353146853.147","244491415151.227","249467750313.178","209286966329.535","201164622134.368","223415967351.874","245969419345.245","237847474471.937","",
"North America","NAC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","79088817505.2692","83997994988.0707","95051097174.6956","125347982555.821","165507860602.613","177265544865.486","194739901561.014","207852910186.465","241046383553.358","294770837016.14","356874247239.195","386866605256.043","363005042868.345","362732751169.027","402620351294.94","404671416307.289","423898383071.217","477265576959.918","578148533775.708","647294579108.164","702354408854.196","745183622364.4","789924093031.707","824747575193.727","912376497426.886","1033049878735.64","1103136190233.28","1205318801885.15","1208518417462.87","1278625611138.93","1427586113686.54","1337244940022.53","1305341931482.61","1368313311689.72","1563140851739.94","1740120397960.19","1942485161476.06","2166769268313.13","2374653259555.49","1976851694436.97","2321363806062.58","2656323887691.21","2749564323866.14","2837059339017.37","2947365161543.25","2764813976067.83","2712013655075.47","2896262145597.28","3082937096589.9","3067993631560.33","",
"Namibia","NAM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","1704868214.10919","1268703650.61272","1109316047.94148","1034886235.28566","885207079.135776","830106482.88072","1022556867.65258","1068842681.11795","1154154383.21613","1264259409.91993","1215313003.31398","1318542968.89146","1475212307.15288","1515190898.79732","1617131688.63355","1777941551.10143","1811286279.16172","1771921788.19444","1602298916.48427","1602751272.60823","1597772846.47973","1460496759.28077","1546281764.96817","2139539096.06462","2630324999.61299","2928972887.36259","3630154009.84173","4406963682.24087","4618206224.17199","4609164218.332","5519271694.20078","5703130109.58904","5224411420.83038","4511001405.11379","4850432079.9786","4007997958.37571","3751511639.29076","4335454250.28185","4889876506.54758","4428455856.70386","",
"New Caledonia","NCL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","467609336.522358","448725806.670534","400862303.641382","402533466.885755","413150781.434488","564723523.760659","553535409.93918","542832906.122711","378750570.219114","399928527.954538","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","31918254.3018471","39451761.2118726","49364155.6662704","54590784.5352393","54007613.440467","63869431.6392374","87454937.837433","56105891.0760083","51153495.631647","58566567.0105393","70011517.236963","85780070.9262356","105576530.903758","146829456.07055","125912784.42008","201836608.528931","237000509.310506","253675819.776726","399775992.118974","602012196.222669","616701167.552381","524397105.230715","423104763.968311","375494087.638362","334702527.733297","297998010.074277","380827489.511441","464530456.523432","417302521.888667","361801928.037609","529264157.540747","394885768.479963","398954557.715804","240936150.642582","254680841.138413","334744136.212798","367972078.71569","310060798.116194","369279320.78519","321056178.253306","320662359.12628","329494480.935699","331604241.650057","450538569.409002","536185520.48212","631697854.410665","659728390.032954","748906731.807643","961860986.547085","1101191298.87853","1270669447.88976","1341345246.68765","1517787449.23942","1736088856.10005","1732190192.61302","1319536711.46722","1230391785.34473","1434221781.12954","1450261192.11708","1422306736.39646","",
"Nigeria","NGA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","387783144.337113","410318073.638527","405957160.856783","453486910.261795","510977880.442391","639927201.455971","663026739.465211","576368472.630547","516309673.806524","755704885.902282","1054738905.2219","994778761.061947","1346273637.37486","2413613861.38614","6256020278.83397","5094309927.36077","6613959390.86294","8962875536.48069","7142147922.99899","11728083700.4405","18859387228.6079","14128557783.5458","9556562612.72624","5372793302.44897","4666830479.35117","5233610302.18123","2876808721.57447","6767637248.13675","5545310670.56055","11111113802.8063","11333885339.3965","11909681270.2905","11458714120.6756","5568907167.77042","4584122396.71002","10643648146.6742","11760052946.25","15602035798.6197","9907407840.90909","12666750049.0047","25017710170.2798","20914287341.7824","22167396759.1157","28065394964.8049","27623348089.3685","37047965134.0742","69688762821.6339","58532798127.4656","86517259524.5727","54378278592.5211","92751978828.4287","128046582523.524","143695188060.748","91818604443.797","100780478803.604","51923946713.2579","37301081487.4807","49491679577.4084","61552169212.9231","63726878124.6154","",
"Nicaragua","NIC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","52948278.3333333","56287344.7142857","70120699.3333333","84431029.5238095","98741388.047619","166000000.071429","164499996","173899999.714286","185699995.071429","182400005.214286","207599997.5","217385717.785714","310842863.142857","308499996.142857","442200005.071429","446000014.071429","609699998.571429","718799999.785714","737099988.142857","642073656.368421","530452602.789474","547049999.25","393904343.913043","532216678.083333","510641377.551724","396297671.069767","368687427.596026","453314154.488571","473059699.582449","329660032.297147","251842580.645161","324886597.938144","309280000","358807189.542484","507617767.857143","666412217.795485","725843473.621814","852511351.488659","896202984.284783","899778094.834886","1026990189.1253","1013628825.18336","984614526.315789","1102014234.63983","1336449667.29441","1541276323.25961","2114713699.51112","2454454291.67683","2928933145.4323","2820029990.9044","3544323949.72935","4400092756.5186","4999469140.04935","4965861472.00155","5347183432.27178","5113329517.77171","5165892177.07278","5698930814.05216","5506509640.86051","5647777740.87683","",
"Netherlands","NLD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","13972084310.0845","16465200584.4037","19350190476.1905","23722776709.6951","32626108308.3714","43954645462.7429","47607896479.6096","53008237206.201","58357365538.2958","68367971073.5384","85992004833.5714","98396865440.0355","90098907533.3392","87011672856.3176","83768991583.6615","84042709478.022","86170340366.242","102009544882.173","121177275892.08","135505378526.034","142167905019.225","173218737746.581","180482201791.608","193735315789.474","186010106786.901","207519415183.436","258811419160.033","258529411764.706","251587982832.618","259915574316.818","267714681440.443","274990786806.707","272951230425.056","283668360624.882","343132054176.072","411877328035.759","449640591966.173","500000000000","582859293731.18","661642009667.497","540265351486.524","590926406201.583","682612655619.523","667010494571.217","700490696675.84","717934102510.784","632559564385.401","623180430253.077","695378637220.001","774043642951.372","755816573717.646","",
"Norway","NOR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","4674151955.08827","5070933544.97654","6067059287.81761","8429532762.14923","10819538964.2038","11869559394.6699","12928617245.487","14231238846.6235","16740362054.8233","20856025749.8865","27550615484.289","27207770711.7345","25657576696.6222","25431719752.2066","26225816332.782","27462313311.3107","26430822075.2701","29929499072.3562","33078717201.1662","38304004634.6586","47221272584.9482","47777692082.2471","48588784294.7944","44804978785.1877","47467411017.9098","56528602096.2243","65313808180.0986","65441796024.5426","56898781990.961","62649374294.7995","78315344588.6069","78221915766.7627","78939226934.5424","90697014208.6382","108690214811.298","134063639891.347","154283286295.667","173599638330.177","212250000000","151524418364.264","170473128360.678","205661331278.117","207279587451.654","204907744680.851","194361756149.167","145839991732.975","130783275497.163","144748458593.593","166900830003.074","149032613636.364","",
"Nepal","NPL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","57094106.8381677","51187819.9238745","57881611.7600735","52859926.5774543","55308641.9753086","42469135.8024691","47703703.7037037","57975308.6419753","64260709.3056138","66375047.5465957","140262466.717383","156521448.616865","162959992","169586602.170643","218166658.333333","224583341.666667","293583341.666667","277668266.815086","250371505.200971","274961829.059717","302055495.88055","332467040.80954","349348712.938224","399163908.410791","390158315.200866","381884707.665109","450607063.668039","542824053.452116","674654166.666667","772440816.326531","1099094803.21285","1031715000.90827","1294985095.56374","1108297013.72074","1150110375.27594","1279281887.93977","1355238095.2381","1073251679.17819","993875698.018669","1213488962.70126","1185691368.22533","1216071411.28826","1327426848.73204","1602782686.80316","1596506175.3286","1533460341.31158","1684070415.65604","1899081334.53962","2059901677.88821","2301357058.7828","2488355029.13379","2005967749.51834","2263315205.83735","2598536507.52589","2656086623.11592","",
"Nauru","NRU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24663084.6472298","40421965.8878044","69086409.5689833","88232276.5979276","83539888.0014688","45760878.6088693","52409375.4549425","39218643.9399653","32555615.843733","23601773.7090545","",
